"","site","parameter","date","year","month","day","hour","aqi","unit","duration","qc_name","aqi_categ"
"11290","Hanoi","PM2.5 - Principal","2016-04-15T10:00:00Z",2016,4,15,10,157,"UG/M3","1 Hr","Valid","Unhealthy"
"11291","Hanoi","PM2.5 - Principal","2016-04-15T11:00:00Z",2016,4,15,11,160,"UG/M3","1 Hr","Valid","Unhealthy"
"11292","Hanoi","PM2.5 - Principal","2016-04-15T12:00:00Z",2016,4,15,12,163,"UG/M3","1 Hr","Valid","Unhealthy"
"11293","Hanoi","PM2.5 - Principal","2016-04-15T13:00:00Z",2016,4,15,13,168,"UG/M3","1 Hr","Valid","Unhealthy"
"11294","Hanoi","PM2.5 - Principal","2016-04-15T14:00:00Z",2016,4,15,14,170,"UG/M3","1 Hr","Valid","Unhealthy"
"11295","Hanoi","PM2.5 - Principal","2016-04-15T15:00:00Z",2016,4,15,15,170,"UG/M3","1 Hr","Valid","Unhealthy"
"11296","Hanoi","PM2.5 - Principal","2016-04-15T16:00:00Z",2016,4,15,16,170,"UG/M3","1 Hr","Valid","Unhealthy"
"11297","Hanoi","PM2.5 - Principal","2016-04-15T17:00:00Z",2016,4,15,17,168,"UG/M3","1 Hr","Valid","Unhealthy"
"11298","Hanoi","PM2.5 - Principal","2016-04-15T18:00:00Z",2016,4,15,18,166,"UG/M3","1 Hr","Valid","Unhealthy"
"11299","Hanoi","PM2.5 - Principal","2016-04-15T19:00:00Z",2016,4,15,19,161,"UG/M3","1 Hr","Valid","Unhealthy"
"11300","Hanoi","PM2.5 - Principal","2016-04-15T20:00:00Z",2016,4,15,20,153,"UG/M3","1 Hr","Valid","Unhealthy"
"11301","Hanoi","PM2.5 - Principal","2016-04-15T21:00:00Z",2016,4,15,21,152,"UG/M3","1 Hr","Valid","Unhealthy"
"11302","Hanoi","PM2.5 - Principal","2016-04-15T22:00:00Z",2016,4,15,22,152,"UG/M3","1 Hr","Valid","Unhealthy"
"11303","Hanoi","PM2.5 - Principal","2016-04-15T23:00:00Z",2016,4,15,23,144,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11304","Hanoi","PM2.5 - Principal","2016-04-16T00:00:00Z",2016,4,16,0,145,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11305","Hanoi","PM2.5 - Principal","2016-04-16T01:00:00Z",2016,4,16,1,137,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11306","Hanoi","PM2.5 - Principal","2016-04-16T02:00:00Z",2016,4,16,2,127,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11307","Hanoi","PM2.5 - Principal","2016-04-16T03:00:00Z",2016,4,16,3,120,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11308","Hanoi","PM2.5 - Principal","2016-04-16T04:00:00Z",2016,4,16,4,124,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11309","Hanoi","PM2.5 - Principal","2016-04-16T05:00:00Z",2016,4,16,5,118,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11310","Hanoi","PM2.5 - Principal","2016-04-16T06:00:00Z",2016,4,16,6,125,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11311","Hanoi","PM2.5 - Principal","2016-04-16T07:00:00Z",2016,4,16,7,127,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11312","Hanoi","PM2.5 - Principal","2016-04-16T08:00:00Z",2016,4,16,8,136,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11313","Hanoi","PM2.5 - Principal","2016-04-16T09:00:00Z",2016,4,16,9,150,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11314","Hanoi","PM2.5 - Principal","2016-04-16T10:00:00Z",2016,4,16,10,157,"UG/M3","1 Hr","Valid","Unhealthy"
"11315","Hanoi","PM2.5 - Principal","2016-04-16T11:00:00Z",2016,4,16,11,159,"UG/M3","1 Hr","Valid","Unhealthy"
"11316","Hanoi","PM2.5 - Principal","2016-04-16T12:00:00Z",2016,4,16,12,159,"UG/M3","1 Hr","Valid","Unhealthy"
"11317","Hanoi","PM2.5 - Principal","2016-04-16T13:00:00Z",2016,4,16,13,160,"UG/M3","1 Hr","Valid","Unhealthy"
"11318","Hanoi","PM2.5 - Principal","2016-04-16T14:00:00Z",2016,4,16,14,160,"UG/M3","1 Hr","Valid","Unhealthy"
"11319","Hanoi","PM2.5 - Principal","2016-04-16T15:00:00Z",2016,4,16,15,161,"UG/M3","1 Hr","Valid","Unhealthy"
"11320","Hanoi","PM2.5 - Principal","2016-04-16T16:00:00Z",2016,4,16,16,164,"UG/M3","1 Hr","Valid","Unhealthy"
"11321","Hanoi","PM2.5 - Principal","2016-04-16T17:00:00Z",2016,4,16,17,166,"UG/M3","1 Hr","Valid","Unhealthy"
"11322","Hanoi","PM2.5 - Principal","2016-04-16T18:00:00Z",2016,4,16,18,169,"UG/M3","1 Hr","Valid","Unhealthy"
"11323","Hanoi","PM2.5 - Principal","2016-04-16T19:00:00Z",2016,4,16,19,167,"UG/M3","1 Hr","Valid","Unhealthy"
"11324","Hanoi","PM2.5 - Principal","2016-04-16T20:00:00Z",2016,4,16,20,164,"UG/M3","1 Hr","Valid","Unhealthy"
"11325","Hanoi","PM2.5 - Principal","2016-04-16T21:00:00Z",2016,4,16,21,158,"UG/M3","1 Hr","Valid","Unhealthy"
"11326","Hanoi","PM2.5 - Principal","2016-04-16T22:00:00Z",2016,4,16,22,153,"UG/M3","1 Hr","Valid","Unhealthy"
"11327","Hanoi","PM2.5 - Principal","2016-04-16T23:00:00Z",2016,4,16,23,152,"UG/M3","1 Hr","Valid","Unhealthy"
"11328","Hanoi","PM2.5 - Principal","2016-04-17T00:00:00Z",2016,4,17,0,142,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11329","Hanoi","PM2.5 - Principal","2016-04-17T01:00:00Z",2016,4,17,1,137,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11330","Hanoi","PM2.5 - Principal","2016-04-17T02:00:00Z",2016,4,17,2,136,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11331","Hanoi","PM2.5 - Principal","2016-04-17T03:00:00Z",2016,4,17,3,142,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11332","Hanoi","PM2.5 - Principal","2016-04-17T04:00:00Z",2016,4,17,4,141,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11333","Hanoi","PM2.5 - Principal","2016-04-17T05:00:00Z",2016,4,17,5,145,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11334","Hanoi","PM2.5 - Principal","2016-04-17T06:00:00Z",2016,4,17,6,141,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11335","Hanoi","PM2.5 - Principal","2016-04-17T07:00:00Z",2016,4,17,7,147,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11336","Hanoi","PM2.5 - Principal","2016-04-17T08:00:00Z",2016,4,17,8,144,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11337","Hanoi","PM2.5 - Principal","2016-04-17T09:00:00Z",2016,4,17,9,145,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11338","Hanoi","PM2.5 - Principal","2016-04-17T10:00:00Z",2016,4,17,10,151,"UG/M3","1 Hr","Valid","Unhealthy"
"11339","Hanoi","PM2.5 - Principal","2016-04-17T11:00:00Z",2016,4,17,11,154,"UG/M3","1 Hr","Valid","Unhealthy"
"11340","Hanoi","PM2.5 - Principal","2016-04-17T12:00:00Z",2016,4,17,12,157,"UG/M3","1 Hr","Valid","Unhealthy"
"11341","Hanoi","PM2.5 - Principal","2016-04-17T13:00:00Z",2016,4,17,13,157,"UG/M3","1 Hr","Valid","Unhealthy"
"11342","Hanoi","PM2.5 - Principal","2016-04-17T14:00:00Z",2016,4,17,14,158,"UG/M3","1 Hr","Valid","Unhealthy"
"11343","Hanoi","PM2.5 - Principal","2016-04-17T15:00:00Z",2016,4,17,15,156,"UG/M3","1 Hr","Valid","Unhealthy"
"11344","Hanoi","PM2.5 - Principal","2016-04-17T16:00:00Z",2016,4,17,16,155,"UG/M3","1 Hr","Valid","Unhealthy"
"11345","Hanoi","PM2.5 - Principal","2016-04-17T17:00:00Z",2016,4,17,17,154,"UG/M3","1 Hr","Valid","Unhealthy"
"11346","Hanoi","PM2.5 - Principal","2016-04-17T18:00:00Z",2016,4,17,18,155,"UG/M3","1 Hr","Valid","Unhealthy"
"11347","Hanoi","PM2.5 - Principal","2016-04-17T19:00:00Z",2016,4,17,19,153,"UG/M3","1 Hr","Valid","Unhealthy"
"11348","Hanoi","PM2.5 - Principal","2016-04-17T20:00:00Z",2016,4,17,20,154,"UG/M3","1 Hr","Valid","Unhealthy"
"11349","Hanoi","PM2.5 - Principal","2016-04-17T21:00:00Z",2016,4,17,21,155,"UG/M3","1 Hr","Valid","Unhealthy"
"11350","Hanoi","PM2.5 - Principal","2016-04-17T22:00:00Z",2016,4,17,22,157,"UG/M3","1 Hr","Valid","Unhealthy"
"11351","Hanoi","PM2.5 - Principal","2016-04-17T23:00:00Z",2016,4,17,23,155,"UG/M3","1 Hr","Valid","Unhealthy"
"11352","Hanoi","PM2.5 - Principal","2016-04-18T00:00:00Z",2016,4,18,0,155,"UG/M3","1 Hr","Valid","Unhealthy"
"11353","Hanoi","PM2.5 - Principal","2016-04-18T01:00:00Z",2016,4,18,1,152,"UG/M3","1 Hr","Valid","Unhealthy"
"11354","Hanoi","PM2.5 - Principal","2016-04-18T02:00:00Z",2016,4,18,2,104,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11355","Hanoi","PM2.5 - Principal","2016-04-18T03:00:00Z",2016,4,18,3,83,"UG/M3","1 Hr","Valid","Moderate"
"11356","Hanoi","PM2.5 - Principal","2016-04-18T04:00:00Z",2016,4,18,4,74,"UG/M3","1 Hr","Valid","Moderate"
"11357","Hanoi","PM2.5 - Principal","2016-04-18T05:00:00Z",2016,4,18,5,71,"UG/M3","1 Hr","Valid","Moderate"
"11358","Hanoi","PM2.5 - Principal","2016-04-18T06:00:00Z",2016,4,18,6,64,"UG/M3","1 Hr","Valid","Moderate"
"11359","Hanoi","PM2.5 - Principal","2016-04-18T07:00:00Z",2016,4,18,7,57,"UG/M3","1 Hr","Valid","Moderate"
"11360","Hanoi","PM2.5 - Principal","2016-04-18T08:00:00Z",2016,4,18,8,54,"UG/M3","1 Hr","Valid","Moderate"
"11361","Hanoi","PM2.5 - Principal","2016-04-18T09:00:00Z",2016,4,18,9,58,"UG/M3","1 Hr","Valid","Moderate"
"11362","Hanoi","PM2.5 - Principal","2016-04-18T10:00:00Z",2016,4,18,10,58,"UG/M3","1 Hr","Valid","Moderate"
"11363","Hanoi","PM2.5 - Principal","2016-04-18T11:00:00Z",2016,4,18,11,62,"UG/M3","1 Hr","Valid","Moderate"
"11364","Hanoi","PM2.5 - Principal","2016-04-18T12:00:00Z",2016,4,18,12,64,"UG/M3","1 Hr","Valid","Moderate"
"11365","Hanoi","PM2.5 - Principal","2016-04-18T13:00:00Z",2016,4,18,13,61,"UG/M3","1 Hr","Valid","Moderate"
"11366","Hanoi","PM2.5 - Principal","2016-04-18T14:00:00Z",2016,4,18,14,62,"UG/M3","1 Hr","Valid","Moderate"
"11367","Hanoi","PM2.5 - Principal","2016-04-18T15:00:00Z",2016,4,18,15,68,"UG/M3","1 Hr","Valid","Moderate"
"11368","Hanoi","PM2.5 - Principal","2016-04-18T16:00:00Z",2016,4,18,16,66,"UG/M3","1 Hr","Valid","Moderate"
"11369","Hanoi","PM2.5 - Principal","2016-04-18T17:00:00Z",2016,4,18,17,66,"UG/M3","1 Hr","Valid","Moderate"
"11370","Hanoi","PM2.5 - Principal","2016-04-18T18:00:00Z",2016,4,18,18,72,"UG/M3","1 Hr","Valid","Moderate"
"11371","Hanoi","PM2.5 - Principal","2016-04-18T19:00:00Z",2016,4,18,19,93,"UG/M3","1 Hr","Valid","Moderate"
"11372","Hanoi","PM2.5 - Principal","2016-04-18T20:00:00Z",2016,4,18,20,106,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11373","Hanoi","PM2.5 - Principal","2016-04-18T21:00:00Z",2016,4,18,21,120,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11374","Hanoi","PM2.5 - Principal","2016-04-18T22:00:00Z",2016,4,18,22,136,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11375","Hanoi","PM2.5 - Principal","2016-04-18T23:00:00Z",2016,4,18,23,150,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11376","Hanoi","PM2.5 - Principal","2016-04-19T00:00:00Z",2016,4,19,0,146,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11377","Hanoi","PM2.5 - Principal","2016-04-19T01:00:00Z",2016,4,19,1,136,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11378","Hanoi","PM2.5 - Principal","2016-04-19T02:00:00Z",2016,4,19,2,124,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11379","Hanoi","PM2.5 - Principal","2016-04-19T03:00:00Z",2016,4,19,3,116,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11380","Hanoi","PM2.5 - Principal","2016-04-19T04:00:00Z",2016,4,19,4,123,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11381","Hanoi","PM2.5 - Principal","2016-04-19T05:00:00Z",2016,4,19,5,141,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11382","Hanoi","PM2.5 - Principal","2016-04-19T06:00:00Z",2016,4,19,6,142,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11383","Hanoi","PM2.5 - Principal","2016-04-19T07:00:00Z",2016,4,19,7,135,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11384","Hanoi","PM2.5 - Principal","2016-04-19T08:00:00Z",2016,4,19,8,142,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11385","Hanoi","PM2.5 - Principal","2016-04-19T09:00:00Z",2016,4,19,9,134,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11386","Hanoi","PM2.5 - Principal","2016-04-19T10:00:00Z",2016,4,19,10,134,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11387","Hanoi","PM2.5 - Principal","2016-04-19T11:00:00Z",2016,4,19,11,130,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11388","Hanoi","PM2.5 - Principal","2016-04-19T12:00:00Z",2016,4,19,12,118,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11389","Hanoi","PM2.5 - Principal","2016-04-19T13:00:00Z",2016,4,19,13,107,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11390","Hanoi","PM2.5 - Principal","2016-04-19T14:00:00Z",2016,4,19,14,99,"UG/M3","1 Hr","Valid","Moderate"
"11391","Hanoi","PM2.5 - Principal","2016-04-19T15:00:00Z",2016,4,19,15,101,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11392","Hanoi","PM2.5 - Principal","2016-04-19T16:00:00Z",2016,4,19,16,108,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11393","Hanoi","PM2.5 - Principal","2016-04-19T17:00:00Z",2016,4,19,17,110,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11394","Hanoi","PM2.5 - Principal","2016-04-19T18:00:00Z",2016,4,19,18,120,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11395","Hanoi","PM2.5 - Principal","2016-04-19T19:00:00Z",2016,4,19,19,124,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11396","Hanoi","PM2.5 - Principal","2016-04-19T20:00:00Z",2016,4,19,20,123,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11397","Hanoi","PM2.5 - Principal","2016-04-19T21:00:00Z",2016,4,19,21,125,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
"11398","Hanoi","PM2.5 - Principal","2016-04-19T22:00:00Z",2016,4,19,22,124,"UG/M3","1 Hr","Valid","Unhealthy for Sensitive Groups"
